comment_ID,issue_no,is_author,ld_label,word_divergence,involve_contributor_num,other_commenter,commenter_num,comment_num,reporter_response,self_repsonse,other_response,time_from_start,time_to_close,response_time,ld_num,ld_types,LD1,LD2,LD3,LD4,LD5,LD6
159499308,7086,,LD3,0.62755102,2,2,2,2,0,0,2,2,3,6300,1,1,0,0,1,0,0,0
159526194,7086,,LD3,0.771929825,1,1,1,1,0,0,1,2,3,1556,0,0,0,0,0,0,0,0
159529652,7086,,N,0,0,0,0,0,0,0,0,2,3,,0,0,0,0,0,0,0,0
159860930,7086,,N,0.499121265,1,1,3,5,3,1,1,3,2,2686,1,1,0,0,0,1,0,0
159871846,7086,Y,,0.511530398,2,2,3,4,2,2,2,3,2,1590,1,1,0,0,0,1,0,0
159880440,7086,,N,0.52027027,1,1,3,4,2,1,1,3,2,14023,1,1,0,0,0,1,0,0
159932142,7086,Y,,0.539192399,2,2,3,5,3,3,2,3,1,4508,1,1,0,0,0,1,0,0
159950414,7086,,LD4,0.545961003,1,1,2,4,3,0,1,3,1,827,0,0,0,0,0,0,0,0
159952744,7086,Y,,0.546391753,1,1,2,3,2,2,1,3,1,66300,0,0,0,0,0,0,0,0
160111303,7086,,N,0.53030303,0,0,1,2,2,0,0,4,1,902,0,0,0,0,0,0,0,0
160114864,7086,Y,,0.559139785,0,0,1,1,1,1,0,4,1,,0,0,0,0,0,0,0,0
160136893,7086,Y,,0,0,0,0,0,0,0,0,4,1,,0,0,0,0,0,0,0,0
159190399,7085,,N,0.720930233,4,4,2,4,0,0,4,1,199,1129,0,0,0,0,0,0,0,0
159193215,7085,,N,0.753623188,1,1,2,3,0,2,1,1,199,40784,0,0,0,0,0,0,0,0
159194266,7085,,N,0.829268293,1,1,2,2,0,1,1,1,199,40457,0,0,0,0,0,0,0,0
159239771,7085,,N,0.8,1,1,1,1,0,0,1,1,198,29192,0,0,0,0,0,0,0,0
159385012,7085,,N,0,0,0,0,0,0,0,0,1,198,,0,0,0,0,0,0,0,0
224482653,7085,,N,0.552447552,2,2,1,2,0,0,2,198,2,25600,2,2,0,0,1,1,0,0
224560452,7085,,LD3,0.896551724,0,0,1,1,0,1,0,198,1,,1,1,0,0,0,1,0,0
224561116,7085,,LD4,0,0,0,0,0,0,0,0,198,1,,0,0,0,0,0,0,0,0
158987187,7080,,N,0,0,0,0,0,0,0,0,1,4,,0,0,0,0,0,0,0,0
158787690,7077,,LD4,0.416528926,0,0,2,6,5,1,0,1,3,323,1,1,0,0,0,1,0,0
158787948,7077,Y,,0.423357664,1,1,2,5,4,4,1,1,3,588,1,1,0,0,0,1,0,0
158788168,7077,Y,,0.41682243,1,1,2,4,3,3,1,1,3,267,1,1,0,0,0,1,0,0
158788880,7077,,LD4,0.411428571,0,0,1,3,3,0,0,1,3,67,0,0,0,0,0,0,0,0
158789254,7077,Y,,0.403131115,0,0,1,2,2,2,0,1,3,,0,0,0,0,0,0,0,0
158789257,7077,Y,,1,0,0,1,1,1,1,0,1,3,,0,0,0,0,0,0,0,0
158789463,7077,Y,,0,0,0,0,0,0,0,0,1,3,,0,0,0,0,0,0,0,0
159191458,7077,,N,0.713043478,3,3,4,6,2,1,3,2,1,2248,2,1,2,0,0,0,0,0
159198536,7077,,N,0.757575758,3,3,3,5,2,0,3,2,1,19219,2,1,2,0,0,0,0,0
159278347,7077,Y,,0.758241758,3,3,3,4,1,1,3,2,1,2684,2,1,2,0,0,0,0,0
159292601,7077,,LD1,0.783333333,2,2,2,3,1,0,2,2,1,2396,1,1,1,0,0,0,0,0
159306718,7077,,LD1,0.888888889,0,0,2,2,1,1,0,2,1,30209,0,0,0,0,0,0,0,0
159443361,7077,Y,,0.916666667,1,1,1,1,0,0,1,3,1,23266,0,0,0,0,0,0,0,0
159508560,7077,,N,0,0,0,0,0,0,0,0,3,1,,0,0,0,0,0,0,0,0
159523010,7077,,N,0,0,0,0,0,0,0,0,3,0,,0,0,0,0,0,0,0,0
158735572,7073,,LD2,0,0,0,0,0,0,0,0,1,1,,0,0,0,0,0,0,0,0
158787583,7073,Y,,0,0,0,0,0,0,0,0,1,0,,0,0,0,0,0,0,0,0
157845039,7054,,N,0.602564103,4,4,4,6,2,0,4,1,315,3310,2,2,1,0,1,0,0,0
157860855,7054,Y,,0.580645161,4,4,4,6,2,2,4,1,315,64856,2,2,1,0,1,0,0,0
158081123,7054,,N,0.571428571,6,6,3,10,4,0,6,2,315,11502,4,2,1,0,3,0,0,0
158140510,7054,Y,,0.595744681,6,6,3,9,3,3,6,2,314,1659,4,2,1,0,3,0,0,0
158149674,7054,,LD1,0.639484979,1,1,3,8,3,4,1,2,314,598,3,1,0,0,3,0,0,0
158152534,7054,,N,0.666666667,4,4,2,7,3,0,4,2,314,2760,3,1,0,0,3,0,0,0
158169406,7054,,LD3,0.685863874,0,0,2,6,3,3,0,2,314,4942,2,1,0,0,2,0,0,0
158194841,7054,Y,,0.746268657,3,3,2,5,2,2,3,2,314,5369,2,1,0,0,2,0,0,0
158219552,7054,,LD3,0.775510204,0,0,2,4,2,2,0,2,314,40990,1,1,0,0,1,0,0,0
158339487,7054,Y,,0.87804878,2,2,2,3,1,1,2,2,314,8803,1,1,0,0,1,0,0,0
158380241,7054,,N,0.9375,0,0,2,2,1,1,0,2,314,4097,1,1,0,0,1,0,0,0
158401795,7054,Y,,0.96,1,1,1,1,0,0,1,2,314,586,1,1,0,0,1,0,0,0
158404211,7054,,LD3,0,0,0,0,0,0,0,0,2,314,,0,0,0,0,0,0,0,0
250245500,7054,,N,0,0,0,0,0,0,0,0,316,0,,0,0,0,0,0,0,0,0
157569702,7049,,N,0,0,0,0,0,0,0,0,1,1620,,0,0,0,0,0,0,0,0
160289860,7049,Y,,0,0,0,0,0,0,0,0,11,1610,,0,0,0,0,0,0,0,0
619221163,7049,,N,0,0,0,0,0,0,0,0,1620,0,,0,0,0,0,0,0,0,0
157453493,7043,,LD3,0.446475196,2,2,4,9,3,4,2,1,2,2569,2,2,1,0,1,0,0,0
157465730,7043,Y,,0.449275362,6,6,4,8,2,2,6,1,2,209,2,2,1,0,1,0,0,0
157467210,7043,,LD3,0.458860759,2,2,4,7,2,3,2,1,2,3020,1,1,1,0,0,0,0,0
157470093,7043,,N,0.460264901,2,2,4,6,2,2,2,1,2,2356,1,1,1,0,0,0,0,0
157481602,7043,Y,,0.456081081,4,4,4,5,1,1,4,1,2,122,1,1,1,0,0,0,0,0
157482453,7043,,N,0.4375,2,2,4,4,1,1,2,1,2,262,1,1,1,0,0,0,0,0
157483998,7043,Y,,0.439516129,3,3,3,3,0,0,3,1,2,245,1,1,1,0,0,0,0,0
157485047,7043,,N,0.610778443,2,2,2,2,0,0,2,1,2,25,1,1,1,0,0,0,0,0
157485179,7043,,LD1,0.586206897,1,1,1,1,0,0,1,1,2,50179,0,0,0,0,0,0,0,0
157658353,7043,,N,0,0,0,0,0,0,0,0,1,2,,0,0,0,0,0,0,0,0
158071043,7043,,N,0,0,0,0,0,0,0,0,2,0,,0,0,0,0,0,0,0,0
157581765,7039,,N,0.722222222,2,2,2,2,0,0,2,1,1885,19098,0,0,0,0,0,0,0,0
157639538,7039,,N,0.787878788,1,1,1,1,0,0,1,1,1884,2431,0,0,0,0,0,0,0,0
157646494,7039,,N,0,0,0,0,0,0,0,0,1,1884,,0,0,0,0,0,0,0,0
167317546,7039,,N,0.884615385,0,1,1,1,0,0,1,39,1846,1849,0,0,0,0,0,0,0,0
167318312,7039,,N,0,0,0,0,0,0,0,0,39,1846,,0,0,0,0,0,0,0,0
759880927,7039,,LD1,0,0,0,0,0,0,0,0,1885,1,,0,0,0,0,0,0,0,0
181418215,7038,,N,0.517598344,1,2,4,4,1,1,2,84,1384,3622,1,1,0,0,1,0,0,0
181443912,7038,Y,,0.564417178,1,3,3,3,0,0,3,84,1384,1966,1,1,0,0,1,0,0,0
181458727,7038,,N,0.666666667,1,2,2,2,0,0,2,84,1384,13675,1,1,0,0,1,0,0,0
181556898,7038,,LD3,1,1,1,1,1,0,0,1,84,1383,3397,0,0,0,0,0,0,0,0
181574973,7038,,N,0,0,0,0,0,0,0,0,84,1383,,0,0,0,0,0,0,0,0
192772731,7038,,N,0,0,0,0,0,0,0,0,110,1357,,0,0,0,0,0,0,0,0
211843974,7038,Y,,0,0,0,0,0,0,0,0,155,1313,,0,0,0,0,0,0,0,0
212444614,7038,,N,0,0,0,0,0,0,0,0,156,1312,,0,0,0,0,0,0,0,0
221246012,7038,,N,0,0,0,0,0,0,0,0,190,1278,,0,0,0,0,0,0,0,0
157246984,7036,,N,0.646153846,1,1,2,3,2,0,1,1,3,173,1,1,1,0,0,0,0,0
157247858,7036,Y,,0.821428571,1,1,2,2,1,1,1,1,3,18296,1,1,1,0,0,0,0,0
157300101,7036,,LD1,0.833333333,0,0,1,1,1,0,0,1,3,17262,0,0,0,0,0,0,0,0
157356059,7036,Y,,0,0,0,0,0,0,0,0,1,3,,0,0,0,0,0,0,0,0
158071490,7036,,N,0.634782609,1,1,3,4,2,1,1,3,1,2072,2,2,1,0,0,0,1,0
158081066,7036,Y,,0.730263158,2,2,3,3,1,1,2,3,1,2863,2,2,1,0,0,0,1,0
158095278,7036,,LD1,0.731958763,1,1,2,2,1,0,1,3,1,15617,1,1,0,0,0,0,1,0
158181157,7036,Y,,0.947368421,1,1,1,1,0,0,1,3,1,876,1,1,0,0,0,0,1,0
158185629,7036,,LD5,0,0,0,0,0,0,0,0,3,1,,0,0,0,0,0,0,0,0
157224302,7033,,LD1,0.854166667,0,0,1,1,1,0,0,1,1360,29760,0,0,0,0,0,0,0,0
157314553,7033,Y,,0,0,0,0,0,0,0,0,1,1360,,0,0,0,0,0,0,0,0
406098260,7033,,N,0,0,0,0,0,0,0,0,976,385,,0,0,0,0,0,0,0,0
157211768,7032,,LD3,0,0,0,0,0,0,0,0,1,14,,0,0,0,0,0,0,0,0
157066612,7031,,N,0.614285714,2,2,2,4,2,0,2,1,8,14,2,2,0,1,0,1,0,0
157066660,7031,,LD4,0.614814815,0,0,2,3,2,1,0,1,8,1025,1,1,0,1,0,0,0,0
157073581,7031,Y,,0.605042017,1,1,2,2,1,1,1,1,8,1753,1,1,0,1,0,0,0,0
157084064,7031,,LD2,0.909090909,0,0,1,1,1,0,0,1,8,333,0,0,0,0,0,0,0,0
157085556,7031,Y,,0,0,0,0,0,0,0,0,1,8,,0,0,0,0,0,0,0,0
159185354,7031,,LD5,0,0,0,0,0,0,0,0,8,0,,0,0,0,0,0,0,0,0
156951245,7024,,N,1,0,0,1,1,1,0,0,1,1,2458,0,0,0,0,0,0,0,0
156957308,7024,Y,,0,0,0,0,0,0,0,0,1,1,,0,0,0,0,0,0,0,0
156841637,7018,,N,0.427616927,0,0,2,8,4,4,0,2,10,4121,2,2,1,0,0,1,0,0
156844582,7018,,LD4,0.425629291,0,0,2,7,4,3,0,2,10,1303,1,1,1,0,0,0,0,0
156845809,7018,Y,,0.416216216,3,3,2,6,3,3,3,2,10,6606,1,1,1,0,0,0,0,0
156855281,7018,,LD1,0.442542787,2,2,3,9,3,4,2,2,10,5297,3,2,1,0,0,0,2,0
156866923,7018,Y,,0.479224377,6,6,3,8,2,2,6,2,10,46,3,2,1,0,0,0,2,0
156866968,7018,,N,0.48,2,2,3,7,2,3,2,2,10,2388,3,2,1,0,0,0,2,0
156869697,7018,Y,,0.754901961,5,5,3,6,1,1,5,2,10,26939,3,2,1,0,0,0,2,0
156941972,7018,,N,0.761363636,2,2,3,5,1,2,2,2,10,29259,3,2,1,0,0,0,2,0
157062292,7018,Y,,0.8,4,4,2,4,0,0,4,2,9,17845,3,2,1,0,0,0,2,0
157155186,7018,,LD5,0.841269841,2,2,2,3,0,1,2,3,9,1038,2,2,1,0,0,0,1,0
157159277,7018,,LD5,0.872340426,1,1,2,2,0,1,1,3,9,742,1,1,1,0,0,0,0,0
157162357,7018,,N,0.911764706,1,1,1,1,0,0,1,3,9,132,1,1,1,0,0,0,0,0
157162849,7018,,LD1,0,0,0,0,0,0,0,0,3,9,,0,0,0,0,0,0,0,0
159191639,7018,,N,0,0,0,0,0,0,0,0,10,2,,0,0,0,0,0,0,0,0
156718781,7017,,N,0.854545455,1,1,1,1,0,0,1,1,69,9136,0,0,0,0,0,0,0,0
156737598,7017,,N,0,0,0,0,0,0,0,0,1,69,,0,0,0,0,0,0,0,0
157694257,7017,,N,0.515580737,3,3,3,9,5,1,3,4,65,2316,2,1,0,0,2,0,0,0
157705562,7017,Y,,0.552631579,4,4,3,8,4,4,4,4,65,684,2,1,0,0,2,0,0,0
157708840,7017,,N,0.575289575,1,1,3,7,4,2,1,4,65,1821,2,1,0,0,2,0,0,0
157716859,7017,Y,,0.631578947,3,3,3,6,3,3,3,4,65,182,2,1,0,0,2,0,0,0
157717805,7017,,LD3,0.721428571,1,1,3,5,3,1,1,4,65,1165,1,1,0,0,1,0,0,0
157722689,7017,Y,,0.78021978,2,2,3,4,2,2,2,4,65,390,1,1,0,0,1,0,0,0
157723924,7017,Y,,0.808823529,2,2,3,3,1,1,2,4,65,175,1,1,0,0,1,0,0,0
157724623,7017,,N,0.906976744,1,1,2,2,1,0,1,4,65,10217,1,1,0,0,1,0,0,0
157779220,7017,,LD3,1,0,0,1,1,1,0,0,5,65,1525,0,0,0,0,0,0,0,0
157787669,7017,Y,,0,0,0,0,0,0,0,0,5,65,,0,0,0,0,0,0,0,0
158335399,7017,,N,0,0,0,0,0,0,0,0,6,63,,0,0,0,0,0,0,0,0
164374312,7017,,LD3,0.700787402,3,3,3,3,0,0,3,30,40,851,1,1,0,0,1,0,0,0
164376526,7017,,LD3,0.794117647,2,2,2,2,0,0,2,30,40,3882,0,0,0,0,0,0,0,0
164388779,7017,,N,0.84375,1,1,1,1,0,0,1,30,39,1541,0,0,0,0,0,0,0,0
164394991,7017,,N,0,0,0,0,0,0,0,0,30,39,,0,0,0,0,0,0,0,0
172346875,7017,,N,0.654450262,7,7,3,7,0,0,7,65,5,7752,2,2,0,0,1,1,0,0
172362820,7017,,N,0.6625,4,4,3,6,0,2,4,65,5,54424,2,2,0,0,1,1,0,0
172477756,7017,,N,0.706293706,4,4,3,5,0,1,4,65,4,379,2,2,0,0,1,1,0,0
172480488,7017,,LD3,0.710144928,3,3,3,4,0,1,3,65,4,2492,1,1,0,0,0,1,0,0
172491435,7017,,N,0.718181818,2,2,3,3,0,1,2,65,4,934,1,1,0,0,0,1,0,0
172494581,7017,,LD4,0.852459016,2,2,2,2,0,0,2,65,4,266,0,0,0,0,0,0,0,0
172495360,7017,,N,0.862745098,1,1,1,1,0,0,1,65,4,1219,0,0,0,0,0,0,0,0
172499222,7017,,N,0,0,0,0,0,0,0,0,65,4,,0,0,0,0,0,0,0,0
156605612,7015,,N,0.311298077,6,10,6,25,9,6,10,1,1638,663,1,1,1,0,0,0,0,0
156607099,7015,Y,,0.322635858,12,16,6,24,8,8,16,1,1638,105,1,1,1,0,0,0,0,0
156607420,7015,,N,0.324053936,6,10,6,23,8,5,10,1,1638,152,1,1,1,0,0,0,0,0
156607775,7015,Y,,0.32298951,11,15,6,22,7,7,15,1,1638,1224,1,1,1,0,0,0,0,0
156610456,7015,,N,0.325622776,9,13,6,21,7,1,13,1,1638,1599,1,1,1,0,0,0,0,0
156613564,7015,Y,,0.329313544,10,14,6,20,6,6,14,1,1638,117,1,1,1,0,0,0,0,0
156613723,7015,,N,0.331593928,9,13,5,19,6,0,13,1,1638,472,1,1,1,0,0,0,0,0
156614743,7015,,N,0.334843907,4,8,5,18,6,4,8,1,1638,685,1,1,1,0,0,0,0,0
156616120,7015,,N,0.337090164,8,9,5,17,6,2,9,1,1638,138,1,1,1,0,0,0,0,0
156616477,7015,,N,0.345047923,4,7,5,16,6,3,7,1,1638,255,1,1,1,0,0,0,0,0
156617534,7015,,N,0.350027824,7,8,5,15,6,1,8,1,1638,64,1,1,1,0,0,0,0,0
156617634,7015,,N,0.35496614,3,5,5,14,6,3,5,1,1638,210,1,1,1,0,0,0,0,0
156618011,7015,,N,0.35089751,6,7,4,13,6,0,7,1,1638,413,1,1,1,0,0,0,0,0
156618548,7015,Y,,0.37553041,6,7,4,12,5,5,7,1,1638,254,1,1,1,0,0,0,0,0
156618999,7015,,N,0.385392385,3,4,4,11,5,2,4,1,1638,668,1,1,1,0,0,0,0,0
156620254,7015,,N,0.387658228,2,3,4,10,5,2,3,1,1638,74,1,1,1,0,0,0,0,0
156620369,7015,Y,,0.388120423,4,5,4,9,4,4,5,1,1638,59,1,1,1,0,0,0,0,0
156620716,7015,,N,0.393005828,2,3,4,8,4,1,3,1,1638,50,1,1,1,0,0,0,0,0
156620880,7015,Y,,0.395126197,3,4,4,7,3,3,4,1,1638,931,1,1,1,0,0,0,0,0
156622215,7015,Y,,0.403773585,3,4,4,6,2,2,4,1,1638,249,1,1,1,0,0,0,0,0
156622663,7015,,N,0.418976546,2,3,3,5,2,0,3,1,1638,142,1,1,1,0,0,0,0,0
156622952,7015,,N,0.439119171,0,1,3,4,2,1,1,1,1638,541,1,1,1,0,0,0,0,0
156623902,7015,Y,,0.47993311,1,2,3,3,1,1,2,1,1638,592,1,1,1,0,0,0,0,0
156624844,7015,,LD1,0.578313253,0,1,2,2,1,0,1,1,1638,1872,0,0,0,0,0,0,0,0
156628333,7015,Y,,0.890909091,0,1,1,1,0,0,1,1,1638,3272,0,0,0,0,0,0,0,0
156638514,7015,,N,0,0,0,0,0,0,0,0,1,1638,,0,0,0,0,0,0,0,0
157892555,7015,,N,0.383333333,3,3,3,7,0,4,3,5,1633,8994,4,3,2,0,1,1,0,0
157918537,7015,,LD3,0.385185185,1,5,3,6,0,1,5,6,1633,2778,3,2,2,0,0,1,0,0
157926345,7015,,N,0.40549273,2,2,3,5,0,3,2,6,1633,1587,3,2,2,0,0,1,0,0
157932044,7015,,N,0.410652921,1,4,2,4,0,0,4,6,1633,346,3,2,2,0,0,1,0,0
157932669,7015,,N,0.413854352,1,1,2,3,0,2,1,6,1633,5755,3,2,2,0,0,1,0,0
157942182,7015,,LD4,0.647058824,1,1,2,2,0,1,1,6,1633,2778,2,1,2,0,0,0,0,0
157947210,7015,,LD1,0.6484375,0,1,1,1,0,0,1,6,1633,1581,1,1,1,0,0,0,0,0
157950590,7015,,LD1,0,0,0,0,0,0,0,0,6,1633,,0,0,0,0,0,0,0,0
625950314,7015,,LD5,0,0,0,0,0,0,0,0,1638,0,,0,0,0,0,0,0,0,0
156599615,7014,,N,0.677018634,1,1,2,2,1,0,1,1,1638,1632,0,0,0,0,0,0,0,0
156602196,7014,Y,,0.861111111,1,1,1,1,0,0,1,1,1638,70037,0,0,0,0,0,0,0,0
156744146,7014,,N,0.705882353,0,0,1,1,1,0,0,1,1638,72873,0,0,0,0,0,0,0,0
156828485,7014,Y,,0,0,0,0,0,0,0,0,2,1637,,0,0,0,0,0,0,0,0
372913787,7014,,N,0,0,0,0,0,0,0,0,852,787,,0,0,0,0,0,0,0,0
626066537,7014,,LD5,0,0,0,0,0,0,0,0,1639,0,,0,0,0,0,0,0,0,0
156572891,7012,Y,,0.641975309,5,5,4,7,2,2,5,1,3,665,1,1,0,1,0,0,0,0
156574822,7012,Y,,0.647798742,5,5,4,6,1,1,5,1,3,133,1,1,0,1,0,0,0,0
156575188,7012,,LD2,0.651612903,3,3,4,5,1,1,3,1,3,95,0,0,0,0,0,0,0,0
156575430,7012,,N,0.691176471,2,2,4,4,1,1,2,1,3,157,0,0,0,0,0,0,0,0
156575938,7012,,N,0.734513274,2,2,3,3,1,0,2,1,3,15951,0,0,0,0,0,0,0,0
156614296,7012,,N,0.803278689,1,1,2,2,1,0,1,1,3,228,0,0,0,0,0,0,0,0
156614611,7012,Y,,0.785714286,1,1,1,1,0,0,1,1,3,16101,0,0,0,0,0,0,0,0
156661611,7012,,N,0,0,0,0,0,0,0,0,1,3,,0,0,0,0,0,0,0,0
157064905,7012,,N,0,0,0,0,0,0,0,0,3,0,,0,0,0,0,0,0,0,0
156578276,7009,,N,0.833333333,1,1,1,1,0,0,1,1,14,32995,1,1,0,0,1,0,0,0
156663720,7009,,LD3,0,0,0,0,0,0,0,0,1,14,,0,0,0,0,0,0,0,0
156383902,7002,,N,0.670520231,2,2,2,4,2,0,2,1,795,5279,2,2,1,0,0,1,0,0
156403978,7002,,LD1,0.752,0,0,2,3,2,1,0,1,795,731,1,1,0,0,0,1,0,0
156407534,7002,Y,,0.763157895,1,1,2,2,1,1,1,1,795,12766,1,1,0,0,0,1,0,0
156460520,7002,,LD4,0.861111111,0,0,1,1,1,0,0,1,794,14674,0,0,0,0,0,0,0,0
156533771,7002,Y,,0,0,0,0,0,0,0,0,1,794,,0,0,0,0,0,0,0,0
184658468,7002,,LD4,0.933333333,0,0,1,1,0,1,0,96,700,,1,1,1,0,0,0,0,0
184659503,7002,,LD1,0,0,0,0,0,0,0,0,96,700,,0,0,0,0,0,0,0,0
207797266,7002,,N,0,0,0,0,0,0,0,0,149,647,,0,0,0,0,0,0,0,0
357572067,7002,,N,0,0,0,0,0,0,0,0,794,1,,0,0,0,0,0,0,0,0
357705885,7002,,LD2,0,0,0,0,0,0,0,0,795,0,,0,0,0,0,0,0,0,0
156350710,7001,,LD1,0.505440158,5,5,3,7,2,0,5,1,553,2501,1,1,0,0,0,1,0,0
156356803,7001,,LD4,0.508108108,3,3,3,6,2,1,3,1,553,672,0,0,0,0,0,0,0,0
156358215,7001,,N,0.509015257,1,1,3,5,2,2,1,1,553,3015,0,0,0,0,0,0,0,0
156365594,7001,,N,0.510196906,2,2,2,4,2,0,2,1,553,48397,0,0,0,0,0,0,0,0
156575489,7001,Y,,0.669354839,2,2,2,3,1,1,2,1,552,1305,0,0,0,0,0,0,0,0
156579644,7001,Y,,0.882352941,2,2,1,2,0,0,2,1,552,282,0,0,0,0,0,0,0,0
156580355,7001,,N,0.95,0,0,1,1,0,1,0,1,552,,0,0,0,0,0,0,0,0
156599835,7001,,N,0,0,0,0,0,0,0,0,1,552,,0,0,0,0,0,0,0,0
173746746,7001,Y,,0,0,0,0,0,0,0,0,70,483,,0,0,0,0,0,0,0,0
221245976,7001,,N,0,0,0,0,0,0,0,0,194,360,,0,0,0,0,0,0,0,0
156045402,6995,,N,0.305263158,9,9,5,18,7,2,9,1,1640,1115,3,3,1,0,1,1,0,0
156051307,6995,Y,,0.314076485,11,11,5,17,6,6,11,1,1640,5,3,3,1,0,1,1,0,0
156051325,6995,,N,0.320181406,6,6,5,16,6,4,6,1,1640,532,3,3,1,0,1,1,0,0
156051853,6995,,N,0.323392358,6,6,5,15,6,3,6,1,1640,369,3,3,1,0,1,1,0,0
156053161,6995,,LD3,0.322318008,8,8,4,14,6,0,8,1,1640,379,2,2,1,0,0,1,0,0
156055368,6995,Y,,0.332649923,8,8,4,13,5,5,8,1,1640,189,2,2,1,0,0,1,0,0
156055980,6995,,LD4,0.334890966,5,5,4,12,5,2,5,1,1640,193,1,1,1,0,0,0,0,0
156056666,6995,Y,,0.33972311,7,7,4,11,4,4,7,1,1640,117,1,1,1,0,0,0,0,0
156057103,6995,,N,0.361475922,4,4,4,10,4,2,4,1,1640,265,1,1,1,0,0,0,0,0
156057946,6995,,N,0.364238411,4,4,4,9,4,1,4,1,1640,1089,1,1,1,0,0,0,0,0
156064263,6995,Y,,0.377543331,5,5,4,8,3,3,5,1,1640,3156,1,1,1,0,0,0,0,0
156078612,6995,,N,0.412435233,3,3,4,7,3,1,3,1,1640,5959,1,1,1,0,0,0,0,0
156098042,6995,Y,,0.460207612,4,4,4,6,2,2,4,1,1640,2127,1,1,1,0,0,0,0,0
156105087,6995,,N,0.460573477,2,2,4,5,2,1,2,1,1640,10203,1,1,1,0,0,0,0,0
156156464,6995,,LD1,0.475409836,2,2,3,4,2,0,2,1,1640,131,0,0,0,0,0,0,0,0
156157548,6995,,N,0.475789474,1,1,2,3,2,0,1,1,1640,21932,0,0,0,0,0,0,0,0
156259297,6995,Y,,0.501312336,1,1,2,2,1,1,1,1,1639,12532,0,0,0,0,0,0,0,0
156291389,6995,Y,,0.742574257,1,1,1,1,0,0,1,1,1639,1318,0,0,0,0,0,0,0,0
156296557,6995,,N,0,0,0,0,0,0,0,0,1,1639,,0,0,0,0,0,0,0,0
625949374,6995,,LD5,0,0,0,0,0,0,0,0,1640,0,,0,0,0,0,0,0,0,0
156022134,6994,Y,,0,0,0,0,0,0,0,0,1,8,,0,0,0,0,0,0,0,0
157330598,6994,,LD4,1,1,1,1,1,0,0,1,6,3,2241,0,0,0,0,0,0,0,0
157339101,6994,,N,0,0,0,0,0,0,0,0,6,3,,0,0,0,0,0,0,0,0
184661576,6989,,N,0,0,0,0,0,0,0,0,97,1530,,0,0,0,0,0,0,0,0
619220508,6989,,N,0,0,0,0,0,0,0,0,1627,1,,0,0,0,0,0,0,0,0
155254130,6977,,LD4,0,0,0,0,0,0,0,0,1,1144,,0,0,0,0,0,0,0,0
182135280,6977,Y,,0,0,0,0,0,0,0,0,93,1052,,0,0,0,0,0,0,0,0
183698594,6977,,N,0.8,1,1,1,1,0,0,1,96,1049,19839,0,0,0,0,0,0,0,0
183763235,6977,,N,0,0,0,0,0,0,0,0,96,1048,,0,0,0,0,0,0,0,0
450179095,6977,Y,,0,0,0,0,0,0,0,0,1144,1,,0,0,0,0,0,0,0,0
155032272,6972,,N,0.549132948,1,1,2,3,2,0,1,1,1192,924,0,0,0,0,0,0,0,0
155038699,6972,Y,,0.607692308,1,1,2,2,1,1,1,1,1192,50887,0,0,0,0,0,0,0,0
155256471,6972,,N,0.622009569,0,0,2,2,1,1,0,1,1191,21673,0,0,0,0,0,0,0,0
155348293,6972,Y,,0.766990291,2,2,2,2,0,0,2,1,1191,56840,0,0,0,0,0,0,0,0
155602312,6972,,N,0.380056444,4,4,5,8,2,2,4,2,1190,27652,1,1,1,0,0,0,0,0
155689889,6972,,N,0.378669276,4,4,5,7,2,1,4,2,1190,4088,1,1,1,0,0,0,0,0
155701740,6972,Y,,0.38961039,5,5,5,6,1,1,5,2,1190,3295,1,1,1,0,0,0,0,0
155711610,6972,,N,0.419178082,4,4,4,5,1,0,4,2,1190,3420,1,1,1,0,0,0,0,0
155723333,6972,Y,,0.52173913,4,4,3,4,0,0,4,2,1190,15939,1,1,1,0,0,0,0,0
155800080,6972,,N,0.588541667,2,2,3,3,0,1,2,3,1190,1217,1,1,1,0,0,0,0,0
155800847,6972,,LD1,0.657657658,2,2,2,2,0,0,2,3,1190,1027,0,0,0,0,0,0,0,0
155805305,6972,,N,0.702702703,1,1,1,1,0,0,1,3,1190,10454,0,0,0,0,0,0,0,0
155861056,6972,,N,0,0,0,0,0,0,0,0,3,1190,,0,0,0,0,0,0,0,0
462932432,6972,,LD5,0,0,0,0,0,0,0,0,1192,0,,0,0,0,0,0,0,0,0
155011166,6971,Y,,0.492990654,1,1,2,3,2,2,1,1,3,17557,1,1,0,0,1,0,0,0
155079929,6971,,LD3,0.636363636,0,0,1,2,2,0,0,1,3,1009,0,0,0,0,0,0,0,0
155084614,6971,Y,,0.72815534,0,0,1,1,1,1,0,1,3,,0,0,0,0,0,0,0,0
155368238,6971,Y,,0.577777778,1,1,1,1,0,0,1,1,2,23904,1,1,0,0,1,0,0,0
155467210,6971,,LD3,0,0,0,0,0,0,0,0,2,2,,0,0,0,0,0,0,0,0
154542693,6963,Y,,0.434511435,15,16,9,23,7,7,16,1,4,821,5,3,1,0,1,3,0,0
154546342,6963,,N,0.434291581,14,15,9,23,7,1,15,1,4,241,5,3,1,0,1,3,0,0
154547332,6963,Y,,0.444929117,15,16,9,22,6,6,16,1,4,106,5,3,1,0,1,3,0,0
154547770,6963,,LD1,0.44983462,9,10,9,21,6,5,10,1,4,254,4,2,0,0,1,3,0,0
